837;2.91
838;2.919
839;3.052
840;3.311
841;3.165
842;2.963
843;2.958
844;2.956
845;2.97
846;3.117
847;3.372
848;3.194
849;2.989
850;3.057
851;2.992
852;2.99
853;3.196
854;3.377
855;3.324
856;3.03
857;3.005
858;3.004
859;3.011
860;3.29
861;3.257
862;3.099
863;3.083
864;3.009
865;3.063
866;3.033
867;3.206
868;3.33
869;3.163
870;3.067
871;3.062
872;3.072
873;3.064
874;3.273
875;3.309
876;3.209
877;3.1
878;3.087
879;3.151
880;3.097
881;3.311
882;3.365
883;3.211
884;3.114
885;3.127
886;3.111
887;3.123
888;3.45
889;3.491
890;3.17
891;3.145
892;3.119
893;3.12
894;3.186
895;3.394
896;3.465
897;3.375
898;3.186
899;3.13
900;3.159
901;3.19
902;3.503
903;3.463
904;3.236
905;3.198
906;3.2
907;3.189
908;3.203
909;3.536
910;3.483
911;3.296
912;3.248
913;3.503
914;3.507
915;3.597
916;3.777
917;3.673
918;3.568
919;3.563
920;3.552
921;3.752
922;3.832
923;3.622
924;3.556
925;3.616
926;3.591
927;3.68
928;3.811
929;3.65
930;3.484
931;3.432
932;3.356
933;3.51
934;3.64
935;3.403
936;3.375
937;3.354
938;3.366
939;3.462
940;3.712
941;3.53
942;3.355
943;3.341
944;3.337
945;3.465
946;3.704
947;3.464
948;3.366
949;3.345
950;3.353
951;3.487
952;3.722
953;3.497
954;3.355
955;3.357
956;3.359
957;3.527
958;3.701
959;3.483
960;3.42
961;3.401
962;3.402
963;3.524
964;3.705
965;3.536
966;3.431
967;3.476
968;3.422
969;3.588
970;3.754
971;3.498
972;3.455
973;3.472
974;3.452
975;3.559
976;3.73
977;3.524
978;3.469
979;3.45
980;3.455
981;3.686
982;3.795
983;3.513
984;3.471
985;3.476
986;3.486
987;3.649
988;3.749
989;3.526
990;3.528
991;3.522
992;3.528
993;3.779
994;3.916
995;3.547
996;3.541
997;3.541
998;3.543
999;3.81
1000;3.884
1001;3.624
1002;3.562
1003;3.546
1004;3.547
1005;3.759
1006;3.872
1007;3.597
1008;3.638
1009;3.566
1010;3.567
1011;3.768
1012;3.91
1013;3.595
1014;3.625
1015;3.587
1016;3.579
1017;3.804
1018;3.868
1019;3.614
1020;3.659
1021;3.669
1022;3.629
1023;3.893
1024;3.868
1025;3.655
1026;3.633
1027;3.655
1028;3.653
1029;3.865
1030;3.919
1031;3.673
1032;3.668
1033;3.654
1034;3.658
1035;3.952
1036;3.908
1037;3.705
1038;3.677
1039;3.673
1040;3.686
1041;3.972
1042;3.99
1043;3.706
1044;3.679
1045;3.686
1046;3.684
1047;4.062
1048;3.953
1049;3.707
1050;3.722
1051;3.747
1052;3.727
1053;4.072
1054;3.974
1055;3.767
1056;3.75
1057;3.749
1058;3.753
1059;4.076
1060;3.957
1061;3.795
1062;3.772
1063;3.769
1064;3.783
1065;4.097
1066;4.041
1067;3.838
1068;3.814
1069;3.837
1070;3.806
1071;4.147
1072;4.142
1073;3.827
1074;3.805
1075;3.816
1076;3.828
1077;4.188
1078;4.072
1079;3.853
1080;3.852
1081;3.875
1082;3.86
1083;4.203
1084;4.025
1085;3.922
1086;3.898
1087;3.9
1088;3.898
1089;4.325
1090;4.091
1091;3.971
1092;3.914
1093;3.925
1094;3.993
1095;4.299
1096;3.98
1097;3.928
1098;3.936
1099;3.95
1100;4.281
1101;4.008
1102;3.925
1103;3.98
1104;3.968
1105;4.348
1106;3.985
1107;3.937
1108;3.937
1109;3.964
1110;4.343
1111;3.998
1112;3.985
1113;3.998
1114;4.078
1115;4.268
1116;4.049
1117;4
1118;4.011
1119;4.042
1120;4.292
1121;4.044
1122;4.04
1123;4.018
1124;4.113
1125;4.413
1126;4.07
1127;4.068
1128;4.042
1129;4.152
1130;4.368
1131;4.054
1132;4.041
1133;4.035
1134;4.152
1135;4.396
1136;4.08
1137;4.055
1138;4.055
1139;4.16
1140;4.493
1141;4.137
1142;4.096
1143;4.094
1144;4.232
1145;4.474
1146;4.133
1147;4.108
1148;4.11
1149;4.238
1150;4.478
1151;4.239
1152;4.171
1153;4.179
1154;4.28
1155;4.439
1156;4.152
1157;4.199
1158;4.158
1159;4.3
1160;4.416
1161;4.165
1162;4.168
1163;4.202
1164;4.258
1165;4.388
1166;4.179
1167;4.162
1168;4.15
1169;4.35
1170;4.418
1171;4.209
1172;4.207
1173;4.21
1174;4.367
1175;4.435
1176;4.246
1177;4.226
1178;4.236
1179;4.34
1180;4.484
1181;4.245
1182;4.233
1183;4.255
1184;4.42
1185;4.554
1186;4.265
1187;4.252
1188;4.312
1189;4.465
1190;4.461
1191;4.259
1192;4.274
1193;4.259
1194;4.482
1195;4.521
1196;4.264
1197;4.26
1198;4.257
1199;4.545
1200;4.605
1201;4.317
1202;4.313
1203;4.325
1204;4.541
1205;4.525
1206;4.314
1207;4.297
1208;4.313
1209;4.562
1210;4.581
1211;4.329
1212;4.307
1213;4.311
1214;4.56
1215;4.636
1216;4.326
1217;4.331
1218;4.318
1219;4.572
1220;4.649
1221;4.384
1222;4.328
1223;4.33
1224;4.577
1225;4.604
1226;4.338
1227;4.327
1228;4.353
1229;4.585
1230;4.572
1231;4.376
1232;4.449
1233;4.384
1234;4.603
1235;4.62
1236;4.403
1237;4.405
1238;4.396
1239;4.655
1240;4.625
1241;4.43
1242;4.409
1243;4.461
1244;4.654
1245;4.673
1246;4.43
1247;4.445
1248;4.433
1249;4.737
1250;4.638
1251;4.443
1252;4.445
1253;4.428
1254;4.824
1255;4.651
1256;4.448
1257;4.439
1258;4.443
1259;4.667
1260;4.689
1261;4.514
1262;4.503
1263;4.489
1264;4.797
1265;4.747
1266;4.51
1267;4.504
1268;4.505
1269;4.837
1270;4.707
1271;4.534
1272;4.521
1273;4.551
1274;4.861
1275;4.769
1276;4.58
1277;4.541
1278;4.543
1279;4.865
1280;4.657
1281;4.542
1282;4.558
1283;4.542
1284;4.775
1285;4.735
1286;4.599
1287;4.556
1288;4.561
1289;4.856
1290;4.843
1291;4.603
1292;4.593
1293;4.615
1294;5.034
1295;4.707
1296;4.671
1297;4.626
1298;4.614
1299;4.941
1300;4.804
1301;4.652
1302;4.636
1303;4.648
1304;5.003
1305;4.761
1306;4.648
1307;4.703
1308;4.645
1309;5.082
1310;4.821
1311;4.659
1312;4.656
1313;4.664
1314;5.062
1315;4.753
1316;4.653
1317;4.717
1318;4.661
1319;4.985
1320;4.843
1321;4.713
1322;4.763
1323;4.883
1324;5.142
1325;4.774
1326;4.72
1327;4.766
1328;4.725
1329;5.134
1330;4.81
1331;4.761
1332;4.754
1333;4.738
1334;5.187
1335;4.832
1336;4.759
1337;4.797
1338;4.776
1339;5.145
1340;4.836
1341;4.768
1342;4.764
1343;4.763
1344;5.271
1345;4.8
1346;4.787
1347;4.769
1348;4.809
1349;5.151
1350;4.845
1351;4.81
1352;4.821
1353;4.805
1354;5.245
1355;4.902
1356;4.849
1357;4.832
1358;4.9
1359;5.271
1360;4.904
1361;4.853
1362;4.86
1363;4.85
1364;5.307
1365;4.916
1366;4.872
1367;4.858
1368;4.937
1369;5.327
1370;4.878
1371;4.873
1372;4.885
1373;4.868
1374;5.308
1375;4.904
1376;4.878
1377;4.938
1378;4.894
1379;5.391
1380;4.972
1381;4.925
1382;4.931
1383;4.919
1384;5.426
1385;5.001
1386;4.936
1387;5.023
1388;4.956
1389;5.31
1390;4.947
1391;5.037
1392;5.061
1393;5.349
1394;4.992
1395;5.028
1396;5.097
1397;5.328
1398;5.031
1399;4.993
1400;5.086
1401;5.318
1402;5
1403;5
1404;5.072
1405;5.357
1406;5.007
1407;5.062
1408;5.058
1409;5.294
1410;5.045
1411;5.061
1412;5.15
1413;5.387
1414;5.069
1415;5.068
1416;5.269
1417;5.325
1418;5.064
1419;5.072
1420;5.252
1421;5.384
1422;5.088
1423;5.073
1424;5.226
1425;5.506
1426;5.451
1427;5.449
1428;5.47
1429;5.462
1430;5.545
1431;5.449
1432;5.497
1433;5.305
1434;5.14
1435;5.119
1436;5.203
1437;5.427
1438;5.11
1439;5.203
1440;5.258
1441;5.435
1442;5.163
1443;5.15
1444;5.315
1445;5.512
1446;5.171
1447;5.163
1448;5.443
1449;5.425
1450;5.204
1451;5.204
1452;5.355
1453;5.416
1454;5.196
1455;5.198
1456;5.375
1457;5.458
1458;5.203
1459;5.208
1460;5.368
1461;5.501
1462;5.272
1463;5.213
1464;5.359
1465;5.423
1466;5.225
1467;5.22
1468;5.385
1469;5.486
1470;5.256
1471;5.309
1472;5.43
1473;5.466
1474;5.268
1475;5.273
1476;5.55
1477;5.45
1478;5.302
1479;5.291
1480;5.43
1481;5.505
1482;5.307
1483;5.3
1484;5.518
1485;5.595
1486;5.312
1487;5.317
1488;5.569
1489;5.576
1490;5.346
1491;5.324
1492;5.54
1493;5.572
1494;5.316
1495;5.313
1496;5.541
1497;5.489
1498;5.343
1499;5.343
1500;5.574
1501;5.547
1502;5.36
1503;5.377
1504;5.59
1505;5.583
1506;5.404
1507;5.389
1508;5.662
1509;5.567
1510;5.411
1511;5.416
1512;5.588
1513;5.698
1514;5.424
1515;5.429
1516;5.743
1517;5.774
1518;5.465
1519;5.428
1520;5.69
1521;5.646
1522;5.426
1523;5.442
1524;5.664
1525;5.709
1526;5.45
1527;5.431
1528;5.68
1529;5.64
1530;5.653
1531;5.526
1532;5.822
1533;5.6
1534;5.539
1535;5.501
1536;5.833
1537;5.868
1538;5.646
1539;5.623
1540;5.913
1541;5.784
1542;5.526
1543;5.592
1544;5.782
1545;5.663
1546;5.522
1547;5.599
1548;5.78
1549;5.644
1550;5.548
1551;5.537
1552;5.803
1553;5.631
1554;5.532
1555;5.533
1556;5.839
1557;5.713
1558;5.544
1559;5.561
1560;5.911
1561;5.748
1562;5.686
1563;5.581
1564;5.886
1565;5.697
1566;5.69
1567;5.6
1568;5.927
1569;5.765
1570;5.626
1571;5.631
1572;5.897
1573;5.727
1574;5.611
1575;5.645
1576;5.972
1577;5.762
1578;5.673
1579;5.643
1580;5.982
1581;5.702
1582;5.71
1583;5.64
1584;6.018
1585;5.743
1586;5.707
1587;5.642
1588;5.955
1589;5.75
1590;5.766
1591;5.702
1592;6.026
1593;5.73
1594;5.711
1595;5.737
1596;6.098
1597;5.843
1598;5.783
1599;5.766
1600;6.079
1601;5.9
1602;5.79
1603;5.833
1604;6.176
1605;5.866
1606;5.804
1607;5.843
1608;6.168
1609;5.921
1610;5.902
1611;5.743
1612;6.05
1613;5.797
1614;5.753
1615;5.752
1616;6.077
1617;5.835
1618;5.764
1619;5.754
1620;6.076
1621;5.879
1622;5.806
1623;5.806
1624;6.168
1625;5.877
1626;5.844
1627;5.827
1628;6.149
1629;5.856
1630;5.833
1631;5.834
1632;6.22
1633;5.918
1634;5.86
1635;5.859
1636;6.225
1637;5.893
1638;5.855
1639;5.842
1640;6.159
1641;5.887
1642;5.868
1643;5.874
1644;6.227
1645;5.922
1646;5.87
1647;5.864
1648;6.224
1649;5.937
1650;5.918
1651;5.916
1652;6.268
1653;5.933
1654;5.915
1655;5.946
1656;6.321
1657;6.091
1658;5.933
1659;5.965
1660;6.306
1661;5.983
1662;5.959
1663;5.944
1664;6.391
1665;6.051
1666;5.952
1667;5.97
1668;6.308
1669;5.987
1670;5.979
1671;5.976
1672;6.35
1673;6.047
1674;5.971
1675;5.993
1676;6.317
1677;6.031
1678;5.985
1679;5.975
1680;6.337
1681;6.084
1682;6.027
1683;6.032
1684;6.41
1685;6.053
1686;6.031
1687;6.037
1688;6.501
1689;6.178
1690;6.059
1691;6.068
1692;6.616
1693;6.098
1694;6.071
1695;6.132
1696;6.473
1697;6.163
1698;6.085
1699;6.091
1700;6.419
1701;6.091
1702;6.149
1703;6.388
1704;6.807
1705;6.585
1706;6.435
1707;6.471
1708;6.781
1709;6.486
1710;6.578
1711;6.45
1712;6.782
1713;6.544
1714;6.44
1715;6.476
1716;6.816
1717;6.509
1718;6.446
1719;6.466
1720;6.744
1721;6.415
1722;6.446
1723;6.446
1724;6.86
1725;6.573
1726;6.539
1727;6.619
1728;6.856
1729;6.527
1730;6.532
1731;6.888
1732;6.596
1733;6.571
1734;6.831
1735;6.683
1736;6.506
1737;6.756
1738;6.492
1739;6.487
1740;6.868
1741;6.552
1742;6.69
1743;6.851
1744;6.598
1745;6.611
1746;6.825
1747;6.57
1748;6.569
1749;6.933
1750;6.612
1751;6.495
1752;6.783
1753;6.424
1754;6.471
1755;6.774
1756;6.344
1757;6.352
1758;6.291
1759;6.676
1760;6.304
1761;6.317
1762;6.327
1763;6.766
1764;6.378
1765;6.493
1766;6.326
1767;6.744
1768;6.343
1769;6.339
1770;6.369
1771;6.798
1772;6.46
1773;6.396
1774;6.411
1775;6.754
1776;6.408
1777;6.4
1778;6.405
1779;6.792
1780;6.554
1781;6.437
1782;6.434
1783;6.83
1784;6.437
1785;6.433
1786;6.436
1787;6.824
1788;6.45
1789;6.447
1790;6.442
1791;6.855
1792;6.461
1793;6.448
1794;6.445
1795;6.832
1796;6.444
1797;6.473
1798;6.45
1799;6.943
1800;6.501
1801;6.495
1802;6.527
1803;6.854
1804;6.527
1805;6.527
1806;6.521
1807;6.902
1808;6.52
1809;6.513
1810;6.624
1811;7.062
1812;6.574
1813;6.547
1814;6.541
1815;6.839
1816;6.55
1817;6.595
1818;6.552
1819;6.986
1820;6.561
1821;6.56
1822;6.547
1823;6.984
1824;6.549
1825;6.62
1826;6.565
1827;6.915
1828;6.566
1829;6.56
1830;6.593
1831;7.013
1832;6.655
1833;6.6
1834;6.616
1835;6.928
1836;6.616
1837;6.676
1838;6.844
1839;6.681
1840;6.747
1841;6.932
1842;6.648
1843;6.686
1844;6.977
1845;6.647
1846;6.692
1847;6.972
1848;6.66
1849;6.728
1850;6.945
1851;6.671
1852;6.727
1853;6.932
1854;6.757
1855;6.714
1856;6.883
1857;6.668
1858;6.717
1859;6.995
1860;6.696
1861;6.854
1862;6.892
1863;6.709
1864;6.752
1865;6.981
1866;6.712
1867;6.756
1868;6.994
1869;6.765
1870;6.788
1871;6.991
1872;6.728
1873;6.763
1874;7.005
1875;6.744
1876;6.955
1877;6.959
1878;6.745
1879;6.814
1880;7.015
1881;6.743
1882;6.85
1883;7.102
1884;6.76
1885;6.903
1886;6.931
1887;6.775
1888;6.828
1889;7
1890;6.906
1891;6.924
1892;6.983
1893;6.806
1894;6.902
1895;7.016
1896;6.808
1897;6.969
1898;7.019
1899;6.862
1900;6.958
1901;7.057
1902;6.84
1903;6.971
1904;7.093
1905;6.859
1906;7.018
1907;7.08
1908;6.85
1909;7
1910;6.974
1911;6.938
1912;6.995
1913;6.997
1914;6.859
1915;7.015
1916;7.039
1917;6.912
1918;7.085
1919;7.091
1920;6.95
1921;7.094
1922;7.142
1923;6.95
1924;7.133
1925;7.163
1926;7.028
1927;7.088
1928;7.16
1929;6.976
1930;7.14
1931;7.168
1932;7.049
1933;7.185
1934;7.132
1935;6.999
1936;7.159
1937;7.086
1938;6.982
1939;7.206
1940;7.237
1941;7.039
1942;7.178
1943;7.114
1944;7.006
1945;7.179
1946;7.176
1947;7.008
1948;7.207
1949;7.127
1950;7.04
1951;7.196
1952;7.234
1953;7.128
1954;7.285
1955;7.214
1956;7.087
1957;7.303
1958;7.176
1959;7.069
1960;7.357
1961;7.318
1962;7.09
1963;7.288
1964;7.236
1965;7.115
1966;7.286
1967;7.305
1968;7.104
1969;7.281
1970;7.216
1971;7.076
1972;7.247
1973;7.207
1974;7.168
1975;7.257
1976;7.263
1977;7.083
1978;7.258
1979;7.244
1980;7.161
1981;7.477
1982;7.255
1983;7.141
1984;7.314
1985;7.249
1986;7.146
1987;7.381
1988;7.256
1989;7.16
1990;7.313
1991;7.297
1992;7.181
1993;7.357
1994;7.398
1995;7.185
1996;7.424
1997;7.26
1998;7.182
1999;7.314
2000;7.321
2001;7.23
2002;7.43
2003;7.29
2004;7.186
2005;7.413
2006;7.283
2007;7.233
2008;7.53
2009;7.321
2010;7.235
2011;7.494
2012;7.358
2013;7.239
2014;7.511
2015;7.368
2016;7.245
2017;7.486
2018;7.357
2019;7.253
2020;7.509
2021;7.441
2022;7.264
2023;7.515
2024;7.354
2025;7.263
2026;7.504
2027;7.381
2028;7.412
2029;7.553
2030;7.381
2031;7.292
2032;7.522
2033;7.33
2034;7.337
2035;7.506
2036;7.404
2037;7.306
2038;7.583
2039;7.324
2040;7.351
2041;7.659
2042;7.405
2043;7.352
2044;7.608
2045;7.443
2046;7.364
2047;7.589
2048;7.508
2049;7.395
2050;7.7
2051;7.478
2052;7.387
2053;7.67
2054;7.53
2055;7.445
2056;7.675
2057;7.423
2058;7.371
2059;7.733
2060;7.492
2061;7.578
2062;7.712
2063;7.49
2064;7.45
2065;7.738
2066;7.507
2067;7.494
2068;7.695
2069;7.513
2070;7.482
2071;7.756
2072;7.511
2073;7.482
2074;7.808
2075;7.549
2076;7.503
2077;7.792
2078;7.554
2079;7.502
2080;7.815
2081;7.587
2082;7.51
2083;7.82
2084;7.605
2085;7.532
2086;7.857
2087;7.584
2088;7.546
2089;7.799
2090;7.611
2091;7.536
2092;7.842
2093;7.711
2094;7.558
2095;7.837
2096;7.619
2097;7.545
2098;7.771
2099;7.68
2100;7.587
2101;7.901
2102;7.658
2103;7.593
2104;7.821
2105;7.639
2106;7.709
2107;7.884
2108;7.648
2109;7.602
2110;7.906
2111;7.635
2112;7.687
2113;7.904
2114;7.655
2115;7.65
2116;7.935
2117;7.65
2118;7.637
2119;7.962
2120;7.676
2121;7.662
2122;7.974
2123;7.696
2124;7.638
2125;8.017
2126;7.684
2127;7.638
2128;7.923
2129;7.66
2130;7.673
2131;8.031
2132;7.799
2133;7.722
2134;7.978
2135;7.744
2136;7.713
2137;8.148
2138;7.801
2139;7.711
2140;8.021
2141;7.739
2142;7.704
2143;7.977
2144;7.9
2145;7.732
2146;8.042
2147;7.755
2148;7.723
2149;8.113
2150;7.94
2151;7.816
2152;8.132
2153;7.849
2154;7.801
2155;8.111
2156;7.889
2157;7.815
2158;8.111
2159;7.857
2160;7.844
2161;8.227
2162;8.124
2163;8.124
2164;8.266
2165;7.924
2166;7.881
2167;8.189
2168;7.885
2169;7.956
2170;8.229
2171;7.939
2172;7.896
2173;8.243
2174;7.942
2175;8.018
2176;8.271
2177;7.93
2178;7.91
2179;8.272
2180;7.941
2181;8.03
2182;8.235
2183;7.932
2184;7.899
2185;8.213
2186;7.934
2187;7.961
2188;8.217
2189;7.967
2190;7.999
2191;8.365
2192;8.062
2193;8.037
2194;8.329
2195;8.07
2196;8.029
2197;8.379
2198;8.036
2199;8.086
2200;8.362
2201;8.053
2202;8.096
2203;8.346
2204;8.048
2205;8.097
2206;8.36
2207;8.072
2208;8.059
2209;8.435
2210;8.075
2211;8.092
2212;8.37
2213;8.092
2214;8.074
2215;8.399
2216;8.078
2217;8.12
2218;8.398
2219;8.111
2220;8.123
2221;8.398
2222;8.137
2223;8.156
2224;8.449
2225;8.176
2226;8.145
2227;8.448
2228;8.145
2229;8.182
